Vertical Flow for 3 depth bins. Vertical flow units are in m/day. Column headers indicate measurement depth
Data collected on the Ocean Networks Canada Folger Deep (FGPD) cabled node by 300 kHz RDI ADCPs

year,month,day,hour,minute,second,84.9 m,52.9 m,16.9 m, 
 2019,6,28,0,0,0,-189.4,28.6,156.1, 
 2019,6,29,0,0,0,-155.6,-3.9,162.6, 
 2019,6,30,0,0,0,-137.7,64.8,160.9, 
 2019,7,1,0,0,0,-97.2,121.9,202.5, 
 2019,7,2,0,0,0,-98.2,95.4,231.0, 
 2019,7,3,0,0,0,-104.2,161.5,165.9, 
 2019,7,4,0,0,0,-110.0,232.9,185.5, 
 2019,7,5,0,0,0,-130.5,214.7,193.1, 
 2019,7,6,0,0,0,-164.9,177.8,163.8, 
 2019,7,7,0,0,0,-197.0,170.1,131.9, 
 2019,7,8,0,0,0,-172.4,160.0,106.9, 
 2019,7,9,0,0,0,-169.9,165.9,124.5, 
 2019,7,10,0,0,0,-148.4,156.8,122.4, 
 2019,7,11,0,0,0,-92.7,154.1,116.4, 
 2019,7,12,0,0,0,-57.3,130.5,131.5, 
 2019,7,13,0,0,0,-70.7,80.5,158.1, 
 2019,7,14,0,0,0,-54.8,35.0,160.4, 
 2019,7,15,0,0,0,-87.3,-6.8,203.4, 
 2019,7,16,0,0,0,-149.0,-5.8,233.0, 
 2019,7,17,0,0,0,-191.3,-31.3,295.4, 
 2019,7,18,0,0,0,-222.2,11.8,288.3, 
 2019,7,19,0,0,0,-274.3,7.9,289.6, 
 2019,7,20,0,0,0,-282.8,52.1,311.5, 
 2019,7,21,0,0,0,-264.3,66.4,338.0, 
 2019,7,22,0,0,0,-283.4,83.8,366.3, 
 2019,7,23,0,0,0,-264.9,95.6,329.4, 
 2019,7,24,0,0,0,-242.5,139.9,227.4, 
 2019,7,25,0,0,0,-233.7,142.2,169.8, 
 2019,7,26,0,0,0,-244.9,83.1,134.8, 
 2019,7,27,0,0,0,-222.1,130.2,77.5, 
 2019,7,28,0,0,0,-242.9,83.9,86.4, 
 2019,7,29,0,0,0,-259.6,62.0,170.8, 
 2019,7,30,0,0,0,-289.7,40.9,173.0, 
 2019,7,31,0,0,0,-267.8,111.6,184.1, 
 2019,8,1,0,0,0,-277.8,80.7,150.8, 
 2019,8,2,0,0,0,NaN,NaN,NaN, 
 2019,8,3,0,0,0,NaN,NaN,NaN, 
 2019,8,4,0,0,0,NaN,NaN,NaN, 
 2019,8,5,0,0,0,NaN,NaN,NaN, 
 2019,8,6,0,0,0,NaN,NaN,NaN, 
 2019,8,7,0,0,0,NaN,NaN,NaN, 
 2019,8,8,0,0,0,NaN,NaN,NaN, 
 2019,8,9,0,0,0,NaN,NaN,NaN, 
 2019,8,10,0,0,0,NaN,NaN,NaN, 
 2019,8,11,0,0,0,NaN,NaN,NaN, 
 2019,8,12,0,0,0,-29.3,-153.9,45.9, 
 2019,8,13,0,0,0,-98.4,-142.3,14.0, 
 2019,8,14,0,0,0,-195.4,-118.0,37.7, 
 2019,8,15,0,0,0,-267.2,-52.2,54.8, 
 2019,8,16,0,0,0,-262.5,-2.5,142.9, 
 2019,8,17,0,0,0,-235.6,-0.9,155.9, 
 2019,8,18,0,0,0,-193.9,-19.5,152.4, 
 2019,8,19,0,0,0,-145.9,-3.3,176.3, 
 2019,8,20,0,0,0,-92.2,-34.0,171.3, 
 2019,8,21,0,0,0,-79.5,-46.9,98.9, 
 2019,8,22,0,0,0,-52.6,-32.1,27.9, 
 2019,8,23,0,0,0,-41.5,-20.6,-21.9, 
 2019,8,24,0,0,0,NaN,NaN,NaN, 
 2019,8,25,0,0,0,NaN,NaN,NaN, 
 2019,8,26,0,0,0,NaN,NaN,NaN, 
 2019,8,27,0,0,0,NaN,NaN,NaN, 
 2019,8,28,0,0,0,NaN,NaN,NaN, 
 2019,8,29,0,0,0,NaN,NaN,NaN, 
 2019,8,30,0,0,0,-60.7,3.7,-5.1, 
 2019,8,31,0,0,0,-40.9,-53.6,-2.1, 
 2019,9,1,0,0,0,-28.6,-94.5,-42.8, 
 2019,9,2,0,0,0,18.4,-105.1,-71.3, 
 2019,9,3,0,0,0,38.1,-143.2,-122.2, 
 2019,9,4,0,0,0,82.6,-140.1,-169.8, 
 2019,9,5,0,0,0,103.6,-142.1,-215.2, 
 2019,9,6,0,0,0,106.8,-164.3,-207.9, 
 2019,9,7,0,0,0,101.6,-202.0,-280.7, 
 2019,9,8,0,0,0,101.4,-231.3,-308.5, 
 2019,9,9,0,0,0,NaN,NaN,NaN, 
 2019,9,10,0,0,0,NaN,NaN,NaN, 
 2019,9,11,0,0,0,NaN,NaN,NaN, 
 2019,9,12,0,0,0,NaN,NaN,NaN, 
 2019,9,13,0,0,0,NaN,NaN,NaN, 
 2019,9,14,0,0,0,NaN,NaN,NaN, 
 2019,9,15,0,0,0,-33.0,-66.0,-254.7, 
 2019,9,16,0,0,0,-17.2,-45.5,-200.6, 
 2019,9,17,0,0,0,-55.3,-11.5,-135.9, 
 2019,9,18,0,0,0,-58.4,23.3,-54.8, 
 2019,9,19,0,0,0,-84.2,29.1,-36.7, 
 2019,9,20,0,0,0,-90.5,-20.5,-57.5, 
 2019,9,21,0,0,0,NaN,NaN,NaN, 
 2019,9,22,0,0,0,NaN,NaN,NaN, 
 2019,9,23,0,0,0,NaN,NaN,NaN, 
 2019,9,24,0,0,0,NaN,NaN,NaN, 
 2019,9,25,0,0,0,NaN,NaN,NaN, 
 2019,9,26,0,0,0,NaN,NaN,NaN, 
 2019,9,27,0,0,0,NaN,NaN,NaN, 
 2019,9,28,0,0,0,NaN,NaN,NaN, 
 2019,9,29,0,0,0,NaN,NaN,NaN, 
 2019,9,30,0,0,0,NaN,NaN,NaN, 
 2019,10,1,0,0,0,NaN,NaN,NaN, 
 2019,10,2,0,0,0,NaN,NaN,NaN, 
 2019,10,3,0,0,0,NaN,NaN,NaN, 
 2019,10,4,0,0,0,NaN,NaN,NaN, 
 2019,10,5,0,0,0,NaN,NaN,NaN, 
 2019,10,6,0,0,0,NaN,NaN,NaN, 
 2019,10,7,0,0,0,NaN,NaN,NaN, 
 2019,10,8,0,0,0,NaN,NaN,NaN, 
 2019,10,9,0,0,0,NaN,NaN,NaN, 
 2019,10,10,0,0,0,NaN,NaN,NaN, 
 2019,10,11,0,0,0,NaN,NaN,NaN, 
 2019,10,12,0,0,0,NaN,NaN,NaN, 
 2019,10,13,0,0,0,NaN,NaN,NaN, 
 2019,10,14,0,0,0,NaN,NaN,NaN, 
 2019,10,15,0,0,0,NaN,NaN,NaN, 
 2019,10,16,0,0,0,NaN,NaN,NaN, 
 2019,10,17,0,0,0,NaN,NaN,NaN, 
 2019,10,18,0,0,0,NaN,NaN,NaN, 
 2019,10,19,0,0,0,NaN,NaN,NaN, 
 2019,10,20,0,0,0,NaN,NaN,NaN, 
 2019,10,21,0,0,0,NaN,NaN,NaN, 
 2019,10,22,0,0,0,NaN,NaN,NaN, 
 2019,10,23,0,0,0,NaN,NaN,NaN, 
 2019,10,24,0,0,0,NaN,NaN,NaN, 
 2019,10,25,0,0,0,NaN,NaN,NaN, 
 2019,10,26,0,0,0,NaN,NaN,NaN, 
 2019,10,27,0,0,0,NaN,NaN,NaN, 
 2019,10,28,0,0,0,NaN,NaN,NaN, 
 2019,10,29,0,0,0,NaN,NaN,NaN, 
 2019,10,30,0,0,0,NaN,NaN,NaN, 
 2019,10,31,0,0,0,NaN,NaN,NaN, 
 2019,11,1,0,0,0,NaN,NaN,NaN, 
 2019,11,2,0,0,0,NaN,NaN,NaN, 
 2019,11,3,0,0,0,NaN,NaN,NaN, 
 2019,11,4,0,0,0,NaN,NaN,NaN, 
 2019,11,5,0,0,0,NaN,NaN,NaN, 
 2019,11,6,0,0,0,NaN,NaN,NaN, 
 2019,11,7,0,0,0,NaN,NaN,NaN, 
 2019,11,8,0,0,0,NaN,NaN,NaN, 
 2019,11,9,0,0,0,NaN,NaN,NaN, 
 2019,11,10,0,0,0,NaN,NaN,NaN, 
 2019,11,11,0,0,0,NaN,NaN,NaN, 
 2019,11,12,0,0,0,NaN,NaN,NaN, 
 2019,11,13,0,0,0,NaN,NaN,NaN, 
 2019,11,14,0,0,0,NaN,NaN,NaN, 
 2019,11,15,0,0,0,NaN,NaN,NaN, 
 2019,11,16,0,0,0,NaN,NaN,NaN, 
 2019,11,17,0,0,0,NaN,NaN,NaN, 
 2019,11,18,0,0,0,NaN,NaN,NaN, 
 2019,11,19,0,0,0,NaN,NaN,NaN, 
 2019,11,20,0,0,0,NaN,NaN,NaN, 
 2019,11,21,0,0,0,NaN,NaN,NaN, 
 2019,11,22,0,0,0,NaN,NaN,NaN, 
 2019,11,23,0,0,0,NaN,NaN,NaN, 
 2019,11,24,0,0,0,NaN,NaN,NaN, 
 2019,11,25,0,0,0,NaN,NaN,NaN, 
 2019,11,26,0,0,0,NaN,NaN,NaN, 
 2019,11,27,0,0,0,NaN,NaN,NaN, 
 2019,11,28,0,0,0,NaN,NaN,NaN, 
 2019,11,29,0,0,0,NaN,NaN,NaN, 
 2019,11,30,0,0,0,NaN,NaN,NaN, 
 2019,12,1,0,0,0,NaN,NaN,NaN, 
 2019,12,2,0,0,0,NaN,NaN,NaN, 
 2019,12,3,0,0,0,NaN,NaN,NaN, 
 2019,12,4,0,0,0,NaN,NaN,NaN, 
 2019,12,5,0,0,0,NaN,NaN,NaN, 
 2019,12,6,0,0,0,NaN,NaN,NaN, 
 2019,12,7,0,0,0,NaN,NaN,NaN, 
 2019,12,8,0,0,0,NaN,NaN,NaN, 
 2019,12,9,0,0,0,NaN,NaN,NaN, 
 2019,12,10,0,0,0,NaN,NaN,NaN, 
 2019,12,11,0,0,0,NaN,NaN,NaN, 
 2019,12,12,0,0,0,NaN,NaN,NaN, 
 2019,12,13,0,0,0,NaN,NaN,NaN, 
 2019,12,14,0,0,0,NaN,NaN,NaN, 
 2019,12,15,0,0,0,NaN,NaN,NaN, 
 2019,12,16,0,0,0,NaN,NaN,NaN, 
 2019,12,17,0,0,0,NaN,NaN,NaN, 
 2019,12,18,0,0,0,NaN,NaN,NaN, 
 2019,12,19,0,0,0,NaN,NaN,NaN, 
 2019,12,20,0,0,0,NaN,NaN,NaN, 
 2019,12,21,0,0,0,NaN,NaN,NaN, 
 2019,12,22,0,0,0,NaN,NaN,NaN, 
 2019,12,23,0,0,0,NaN,NaN,NaN, 
 2019,12,24,0,0,0,NaN,NaN,NaN, 
 2019,12,25,0,0,0,NaN,NaN,NaN, 
 2019,12,26,0,0,0,NaN,NaN,NaN, 
 2019,12,27,0,0,0,NaN,NaN,NaN, 
 2019,12,28,0,0,0,NaN,NaN,NaN, 
 2019,12,29,0,0,0,NaN,NaN,NaN, 
 2019,12,30,0,0,0,NaN,NaN,NaN, 
 2019,12,31,0,0,0,NaN,NaN,NaN, 
 2020,1,1,0,0,0,NaN,NaN,NaN, 
 2020,1,2,0,0,0,NaN,NaN,NaN, 
 2020,1,3,0,0,0,NaN,NaN,NaN, 
 2020,1,4,0,0,0,NaN,NaN,NaN, 
 2020,1,5,0,0,0,NaN,NaN,NaN, 
 2020,1,6,0,0,0,NaN,NaN,NaN, 
 2020,1,7,0,0,0,NaN,NaN,NaN, 
 2020,1,8,0,0,0,NaN,NaN,NaN, 
 2020,1,9,0,0,0,NaN,NaN,NaN, 
 2020,1,10,0,0,0,NaN,NaN,NaN, 
 2020,1,11,0,0,0,NaN,NaN,NaN, 
 2020,1,12,0,0,0,NaN,NaN,NaN, 
 2020,1,13,0,0,0,NaN,NaN,NaN, 
 2020,1,14,0,0,0,NaN,NaN,NaN, 
 2020,1,15,0,0,0,NaN,NaN,NaN, 
 2020,1,16,0,0,0,NaN,NaN,NaN, 
 2020,1,17,0,0,0,NaN,NaN,NaN, 
 2020,1,18,0,0,0,NaN,NaN,NaN, 
 2020,1,19,0,0,0,NaN,NaN,NaN, 
 2020,1,20,0,0,0,NaN,NaN,NaN, 
 2020,1,21,0,0,0,NaN,NaN,NaN, 
 2020,1,22,0,0,0,NaN,NaN,NaN, 
 2020,1,23,0,0,0,NaN,NaN,NaN, 
 2020,1,24,0,0,0,NaN,NaN,NaN, 
 2020,1,25,0,0,0,NaN,NaN,NaN, 
 2020,1,26,0,0,0,NaN,NaN,NaN, 
 2020,1,27,0,0,0,NaN,NaN,NaN, 
 2020,1,28,0,0,0,NaN,NaN,NaN, 
 2020,1,29,0,0,0,NaN,NaN,NaN, 
 2020,1,30,0,0,0,NaN,NaN,NaN, 
 2020,1,31,0,0,0,NaN,NaN,NaN, 
 2020,2,1,0,0,0,NaN,NaN,NaN, 
 2020,2,2,0,0,0,NaN,NaN,NaN, 
 2020,2,3,0,0,0,NaN,NaN,NaN, 
 2020,2,4,0,0,0,NaN,NaN,NaN, 
 2020,2,5,0,0,0,NaN,NaN,NaN, 
 2020,2,6,0,0,0,NaN,NaN,NaN, 
 2020,2,7,0,0,0,NaN,NaN,NaN, 
 2020,2,8,0,0,0,NaN,NaN,NaN, 
 2020,2,9,0,0,0,NaN,NaN,NaN, 
 2020,2,10,0,0,0,NaN,NaN,NaN, 
 2020,2,11,0,0,0,NaN,NaN,NaN, 
 2020,2,12,0,0,0,NaN,NaN,NaN, 
 2020,2,13,0,0,0,NaN,NaN,NaN, 
 2020,2,14,0,0,0,NaN,NaN,NaN, 
 2020,2,15,0,0,0,NaN,NaN,NaN, 
 2020,2,16,0,0,0,NaN,NaN,NaN, 
 2020,2,17,0,0,0,NaN,NaN,NaN, 
 2020,2,18,0,0,0,NaN,NaN,NaN, 
 2020,2,19,0,0,0,NaN,NaN,NaN, 
 2020,2,20,0,0,0,NaN,NaN,NaN, 
 2020,2,21,0,0,0,NaN,NaN,NaN, 
 2020,2,22,0,0,0,NaN,NaN,NaN, 
 2020,2,23,0,0,0,NaN,NaN,NaN, 
 2020,2,24,0,0,0,NaN,NaN,NaN, 
 2020,2,25,0,0,0,NaN,NaN,NaN, 
 2020,2,26,0,0,0,NaN,NaN,NaN, 
 2020,2,27,0,0,0,NaN,NaN,NaN, 
 2020,2,28,0,0,0,NaN,NaN,NaN, 
 2020,2,29,0,0,0,NaN,NaN,NaN, 
 2020,3,1,0,0,0,NaN,NaN,NaN, 
 2020,3,2,0,0,0,NaN,NaN,NaN, 
 2020,3,3,0,0,0,NaN,NaN,NaN, 
 2020,3,4,0,0,0,NaN,NaN,NaN, 
 2020,3,5,0,0,0,NaN,NaN,NaN, 
 2020,3,6,0,0,0,NaN,NaN,NaN, 
 2020,3,7,0,0,0,NaN,NaN,NaN, 
 2020,3,8,0,0,0,NaN,NaN,NaN, 
 2020,3,9,0,0,0,NaN,NaN,NaN, 
 2020,3,10,0,0,0,NaN,NaN,NaN, 
 2020,3,11,0,0,0,NaN,NaN,NaN, 
 2020,3,12,0,0,0,213.9,373.4,NaN, 
 2020,3,13,0,0,0,286.2,496.1,NaN, 
 2020,3,14,0,0,0,353.5,620.9,NaN, 
 2020,3,15,0,0,0,357.4,640.7,159.6, 
 2020,3,16,0,0,0,333.3,568.9,34.8, 
 2020,3,17,0,0,0,287.7,468.7,-47.3, 
 2020,3,18,0,0,0,294.1,448.8,-161.1, 
 2020,3,19,0,0,0,335.2,455.2,-143.0, 
 2020,3,20,0,0,0,418.1,535.1,-110.9, 
 2020,3,21,0,0,0,496.8,653.1,-132.0, 
 2020,3,22,0,0,0,534.6,767.9,-109.5, 
 2020,3,23,0,0,0,540.6,889.4,-79.6, 
 2020,3,24,0,0,0,538.9,971.5,-100.4, 
 2020,3,25,0,0,0,497.3,1056.5,-157.3, 
 2020,3,26,0,0,0,452.4,1114.4,-133.3, 
 2020,3,27,0,0,0,449.9,1160.4,-191.2, 
 2020,3,28,0,0,0,476.1,1113.2,-263.4, 
 2020,3,29,0,0,0,422.5,1106.6,-283.3, 
 2020,3,30,0,0,0,410.6,1094.1,-261.6, 
 2020,3,31,0,0,0,376.7,1040.8,-246.2, 
 2020,4,1,0,0,0,337.3,939.4,-203.5, 
 2020,4,2,0,0,0,327.7,885.4,-127.6, 
 2020,4,3,0,0,0,315.9,790.6,-77.8, 
 2020,4,4,0,0,0,303.2,644.9,-69.8, 
 2020,4,5,0,0,0,317.7,494.5,-83.9, 
 2020,4,6,0,0,0,357.3,430.0,-92.5, 
 2020,4,7,0,0,0,348.1,386.7,-75.3, 
 2020,4,8,0,0,0,353.0,357.9,-68.6, 
 2020,4,9,0,0,0,361.0,351.4,-9.8, 
 2020,4,10,0,0,0,335.0,375.1,24.6, 
 2020,4,11,0,0,0,301.5,387.4,37.7, 
 2020,4,12,0,0,0,318.9,396.2,31.2, 
 2020,4,13,0,0,0,287.8,362.3,20.4, 
 2020,4,14,0,0,0,240.6,352.2,-34.0, 
 2020,4,15,0,0,0,230.3,321.6,-55.9, 
 2020,4,16,0,0,0,174.5,244.4,-43.1, 
 2020,4,17,0,0,0,84.6,166.7,-61.7, 
 2020,4,18,0,0,0,39.7,145.2,-54.5, 
 2020,4,19,0,0,0,19.9,86.3,-20.7, 
 2020,4,20,0,0,0,-5.8,38.1,12.6, 
 2020,4,21,0,0,0,-24.7,55.2,12.2, 
 2020,4,22,0,0,0,-49.2,59.6,28.5, 
 2020,4,23,0,0,0,-42.1,67.5,31.8, 
 2020,4,24,0,0,0,-42.0,81.6,24.9, 
 2020,4,25,0,0,0,-63.0,132.2,-3.7, 
 2020,4,26,0,0,0,-68.3,107.5,-18.9, 
 2020,4,27,0,0,0,-63.1,140.5,-36.9, 
 2020,4,28,0,0,0,-53.5,124.6,-39.2, 
 2020,4,29,0,0,0,7.1,212.0,-31.9, 
 2020,4,30,0,0,0,39.3,254.3,-8.5, 
 2020,5,1,0,0,0,54.2,311.0,0.5, 
 2020,5,2,0,0,0,131.3,335.0,30.3, 
 2020,5,3,0,0,0,183.4,377.3,64.5, 
 2020,5,4,0,0,0,157.0,313.0,82.4, 
 2020,5,5,0,0,0,140.9,236.9,68.6, 
 2020,5,6,0,0,0,163.6,189.3,68.5, 
 2020,5,7,0,0,0,115.9,144.0,73.4, 
 2020,5,8,0,0,0,114.8,125.1,72.9, 
 2020,5,9,0,0,0,101.6,105.8,74.3, 
 2020,5,10,0,0,0,96.0,98.5,67.1, 
 2020,5,11,0,0,0,78.1,116.8,72.1, 
 2020,5,12,0,0,0,58.7,178.3,62.4, 
 2020,5,13,0,0,0,9.0,199.4,38.0, 
 2020,5,14,0,0,0,-37.1,223.1,-5.4, 
 2020,5,15,0,0,0,-31.6,268.7,6.5, 
 2020,5,16,0,0,0,-25.1,272.1,19.0, 
 2020,5,17,0,0,0,-12.0,202.9,18.4, 
 2020,5,18,0,0,0,14.5,165.8,-0.5, 
 2020,5,19,0,0,0,34.2,142.6,20.0, 
 2020,5,20,0,0,0,34.8,114.5,32.9, 
 2020,5,21,0,0,0,45.8,95.9,7.5, 
 2020,5,22,0,0,0,62.1,119.9,-5.0, 
 2020,5,23,0,0,0,32.7,100.6,-39.5, 
 2020,5,24,0,0,0,57.2,83.2,-62.7, 
 2020,5,25,0,0,0,51.1,65.9,-116.9, 
 2020,5,26,0,0,0,11.2,63.4,-169.0, 
 2020,5,27,0,0,0,-8.9,48.6,-205.7, 
 2020,5,28,0,0,0,0.9,61.9,-191.0, 
 2020,5,29,0,0,0,31.8,102.6,-217.6, 
 2020,5,30,0,0,0,72.8,129.2,-233.5, 
 2020,5,31,0,0,0,139.4,151.8,-239.0, 
 2020,6,1,0,0,0,107.8,192.5,-231.0, 
 2020,6,2,0,0,0,92.0,267.9,-190.7, 
 2020,6,3,0,0,0,33.6,299.8,-145.9, 
 2020,6,4,0,0,0,-7.5,324.2,-115.3, 
 2020,6,5,0,0,0,-75.6,324.6,-68.0, 
 2020,6,6,0,0,0,-75.2,300.8,-65.2, 
 2020,6,7,0,0,0,-73.3,258.9,-58.8, 
 2020,6,8,0,0,0,-73.4,264.0,-80.2, 
 2020,6,9,0,0,0,-99.8,284.8,-84.8, 
 2020,6,10,0,0,0,-111.4,313.7,-38.8, 
 2020,6,11,0,0,0,-95.1,351.9,-16.6, 
 2020,6,12,0,0,0,-72.9,352.3,-35.9, 
 2020,6,13,0,0,0,-71.4,338.5,-28.4, 
 2020,6,14,0,0,0,-65.8,316.6,-19.9, 
 2020,6,15,0,0,0,-3.0,356.9,-18.3, 
 2020,6,16,0,0,0,35.2,327.9,10.6, 
 2020,6,17,0,0,0,27.1,302.2,20.5, 
 2020,6,18,0,0,0,17.6,308.0,75.2, 
 2020,6,19,0,0,0,-6.9,273.5,69.1, 
 2020,6,20,0,0,0,-44.4,234.4,86.6, 
 2020,6,21,0,0,0,-92.9,217.0,115.1, 
 2020,6,22,0,0,0,-131.6,196.6,123.2, 
 2020,6,23,0,0,0,-166.4,128.9,96.6, 
 2020,6,24,0,0,0,-171.9,123.1,138.4, 
 2020,6,25,0,0,0,-204.4,78.5,112.4, 
 2020,6,26,0,0,0,-191.0,38.3,53.4, 
 2020,6,27,0,0,0,-126.5,16.2,14.2, 
 2020,6,28,0,0,0,-99.0,13.8,-2.7, 
 2020,6,29,0,0,0,-85.6,-14.6,-55.3, 
 2020,6,30,0,0,0,-77.1,-50.5,-133.8, 
 2020,7,1,0,0,0,-85.3,-8.9,-148.6, 
 2020,7,2,0,0,0,-169.3,-14.6,-184.8, 
 2020,7,3,0,0,0,-177.0,1.5,-247.5, 
 2020,7,4,0,0,0,-153.0,76.9,-247.0, 
 2020,7,5,0,0,0,-131.2,218.1,-237.1, 
 2020,7,6,0,0,0,-113.3,229.6,-251.1, 
 2020,7,7,0,0,0,-80.6,304.4,-230.1, 
 2020,7,8,0,0,0,-67.3,296.0,-186.2, 
 2020,7,9,0,0,0,-77.5,219.1,-156.4, 
 2020,7,10,0,0,0,-121.3,79.0,-138.1, 
 2020,7,11,0,0,0,-149.6,-1.7,-101.4, 
 2020,7,12,0,0,0,-151.4,-84.0,-108.3, 
 2020,7,13,0,0,0,-125.1,-130.1,-130.9, 
 2020,7,14,0,0,0,-80.3,-158.4,-180.5, 
 2020,7,15,0,0,0,-17.7,-203.9,-202.2, 
 2020,7,16,0,0,0,4.6,-245.7,-246.8, 
 2020,7,17,0,0,0,71.2,-295.1,-260.1, 
 2020,7,18,0,0,0,59.5,-303.6,-290.0, 
 2020,7,19,0,0,0,35.7,-303.9,-290.6, 
 2020,7,20,0,0,0,39.4,-240.3,NaN, 
 2020,7,21,0,0,0,21.2,-210.8,NaN, 
 2020,7,22,0,0,0,-57.3,-132.6,NaN, 
 2020,7,23,0,0,0,-70.8,-99.3,NaN, 
 2020,7,24,0,0,0,-87.0,-93.4,NaN, 
 2020,7,25,0,0,0,-115.1,-122.7,NaN, 
 2020,7,26,0,0,0,-100.6,-134.1,-293.9, 
 2020,7,27,0,0,0,-63.9,-148.5,NaN, 
 2020,7,28,0,0,0,-44.0,-80.8,NaN, 
 2020,7,29,0,0,0,-23.6,-42.7,NaN, 
 2020,7,30,0,0,0,-18.9,-34.2,NaN, 
 2020,7,31,0,0,0,-29.5,3.3,NaN, 
 2020,8,1,0,0,0,-79.6,19.4,NaN, 
 2020,8,2,0,0,0,-87.7,-40.3,NaN, 
 2020,8,3,0,0,0,-86.5,-42.0,NaN, 
 2020,8,4,0,0,0,-95.1,-78.5,NaN, 
 2020,8,5,0,0,0,-116.8,-125.9,NaN, 
 2020,8,6,0,0,0,-92.6,-125.5,NaN, 
 2020,8,7,0,0,0,-100.1,-112.1,NaN, 
 2020,8,8,0,0,0,-114.5,-94.3,NaN, 
 2020,8,9,0,0,0,-118.9,-55.5,NaN, 
 2020,8,10,0,0,0,-74.5,-15.8,NaN, 
 2020,8,11,0,0,0,-58.1,-67.6,NaN, 
 2020,8,12,0,0,0,-65.6,-92.3,NaN, 
 2020,8,13,0,0,0,-91.2,-132.5,NaN, 
 2020,8,14,0,0,0,-122.2,-183.2,NaN, 
 2020,8,15,0,0,0,-159.6,-138.5,NaN, 
 2020,8,16,0,0,0,-172.2,-139.5,NaN, 
 2020,8,17,0,0,0,-178.0,-148.2,NaN, 
 2020,8,18,0,0,0,-215.4,-225.0,-231.2, 
 2020,8,19,0,0,0,-244.5,-267.1,-252.3, 
 2020,8,20,0,0,0,-298.8,-320.8,-197.3, 
 2020,8,21,0,0,0,-345.6,-309.4,-334.8, 
 2020,8,22,0,0,0,-365.9,-305.1,-457.8, 
 2020,8,23,0,0,0,-351.5,-244.6,-456.2, 
 2020,8,24,0,0,0,-320.8,-155.5,-420.3, 
 2020,8,25,0,0,0,-271.1,-169.1,-530.6, 
 2020,8,26,0,0,0,-206.3,-158.0,NaN, 
 2020,8,27,0,0,0,-164.3,-198.2,NaN, 
 2020,8,28,0,0,0,-93.8,-208.5,NaN, 
 2020,8,29,0,0,0,-20.6,-236.6,NaN, 
 2020,8,30,0,0,0,-1.3,-197.9,NaN, 
 2020,8,31,0,0,0,-9.3,-183.5,NaN, 
 2020,9,1,0,0,0,-22.6,-166.4,NaN, 
 2020,9,2,0,0,0,-67.5,-180.1,NaN, 
 2020,9,3,0,0,0,-137.2,-210.9,NaN, 
 2020,9,4,0,0,0,-154.5,-215.3,NaN, 
 2020,9,5,0,0,0,-137.8,-230.3,NaN, 
 2020,9,6,0,0,0,-131.7,-206.0,NaN, 
 2020,9,7,0,0,0,-113.6,-166.3,NaN, 
 2020,9,8,0,0,0,-90.6,-96.7,NaN, 
 2020,9,9,0,0,0,-75.6,-136.2,NaN, 
 2020,9,10,0,0,0,-107.9,-123.5,NaN, 
 2020,9,11,0,0,0,-133.4,-138.3,NaN, 
 2020,9,12,0,0,0,-144.2,-145.4,NaN, 
 2020,9,13,0,0,0,-138.5,-134.1,NaN, 
 2020,9,14,0,0,0,-149.4,-113.1,NaN, 
 2020,9,15,0,0,0,-156.7,-184.0,NaN, 
 2020,9,16,0,0,0,-140.7,-188.8,NaN, 
 2020,9,17,0,0,0,-121.6,-187.0,NaN, 
 2020,9,18,0,0,0,-120.5,-292.5,NaN, 
 2020,9,19,0,0,0,-114.8,-328.5,NaN, 
 2020,9,20,0,0,0,-79.4,-315.4,NaN, 
 2020,9,21,0,0,0,-53.7,-377.4,NaN, 
 2020,9,22,0,0,0,-52.6,-449.8,NaN, 
 2020,9,23,0,0,0,-60.3,-428.6,NaN, 
 2020,9,24,0,0,0,-63.5,-435.0,NaN, 
 2020,9,25,0,0,0,-109.6,-430.6,NaN, 
 2020,9,26,0,0,0,-151.7,-376.8,NaN, 
 2020,9,27,0,0,0,-170.1,-318.8,NaN, 
 2020,9,28,0,0,0,NaN,NaN,NaN, 
 2020,9,29,0,0,0,NaN,NaN,NaN, 
 2020,9,30,0,0,0,NaN,NaN,NaN, 
 2020,10,1,0,0,0,NaN,NaN,NaN, 
 2020,10,2,0,0,0,NaN,NaN,NaN, 
 2020,10,3,0,0,0,NaN,NaN,NaN, 
 2020,10,4,0,0,0,-126.0,-226.4,NaN, 
 2020,10,5,0,0,0,-109.8,-202.5,NaN, 
 2020,10,6,0,0,0,-92.6,-166.9,NaN, 
 2020,10,7,0,0,0,-80.1,-142.8,NaN, 
 2020,10,8,0,0,0,-62.8,-133.5,NaN, 
 2020,10,9,0,0,0,-60.7,-99.2,NaN, 
 2020,10,10,0,0,0,-55.5,-110.6,NaN, 
 2020,10,11,0,0,0,-26.7,-93.5,NaN, 
 2020,10,12,0,0,0,-38.1,-73.8,NaN, 
 2020,10,13,0,0,0,-73.3,-79.3,NaN, 
 2020,10,14,0,0,0,-76.9,-115.3,NaN, 
 2020,10,15,0,0,0,-64.8,-101.2,-56.1, 
 2020,10,16,0,0,0,-85.6,-116.6,-64.5, 
 2020,10,17,0,0,0,-82.0,-137.6,-64.0, 
 2020,10,18,0,0,0,-60.6,-127.3,-56.7, 
